VendorNumber,VendorName,Brand,Description,AvgPurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,AvgActualPrice,TotalVolume,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,EstimatedProfit,GrossProfit,ProfitMargin,SalesToPurchaseRatio,StockTurnover
3664,WILLIAM GRANT & SONS INC   ,2082,Balvenie 15 Yr Sherry Cask,74.07,898,66514.86,109.99,101250.0,85631.95999999999,62664.1,804.0,634.1800000000001,30234.420000000002,-11117.32000000001,19117.09999999999,22.32472548800704,1.287410963504997,0.8953229398663697
4425,MARTIGNETTI COMPANIES,3174,Cold River Vodka,21.73,3060,66493.8,29.99,234000.0,100373.49,67763.78,3151.0,2483.52,144929.24,-111049.54999999999,33879.69,33.753623591249045,1.509516526352833,1.0297385620915032
8112,MOET HENNESSY USA INC      ,8203,Grand Marnier,1.51,43926,66328.26,1.99,28450.0,139414.73,42801.850000000006,46627.0,2426.84,48347.26,24739.210000000014,73086.47000000002,52.42377903683493,2.1018903556342354,1.0614897782634432
9815,WINE GROUP INC             ,10596,Almaden Mt Rhine Calif B/B,9.86,6719,66249.34,16.99,8315000.0,106528.44,68623.70999999999,6756.0,5067.0,27100.41,13178.690000000006,40279.100000000006,37.81065413142256,1.6079924720759484,1.0055067718410478
4692,KOBRAND CORPORATION        ,6681,Cakebread Svgn Bl,15.89,4167,66213.63,23.99,262500.0,102029.47,47284.28999999999,4253.0,473.76,9139.38,26676.46,35815.84,35.10342649040517,1.540913404083117,1.0206383489320854
9815,WINE GROUP INC             ,6288,Almaden Chablis B/B,10.06,6578,66174.68000000001,16.99,8125000.0,103053.05,64392.979999999996,6595.0,4946.25,27100.41,9777.959999999995,36878.369999999995,35.78581128845774,1.5572882256476344,1.0025843721495895
4425,MARTIGNETTI COMPANIES,15355,Decoy Duckhorn Chard Sonoma,9.12,7247,66092.64,15.990000000000002,279750.0,101184.37,44875.74,5863.0,653.69,144929.24,-109837.51,35091.729999999996,34.68097889031675,1.5309476213992965,0.8090244238995447
17035,PERNOD RICARD USA          ,1862,John Power Irish Whiskey,19.22,3427,65866.94,25.99,223500.0,86015.26,61277.67999999999,3274.0,2580.06,123780.22,-103631.90000000001,20148.319999999992,23.424122649864678,1.305894277159376,0.9553545374963525
4425,MARTIGNETTI COMPANIES,6524,Rosemount Diamond Shiraz,4.57,14407,65839.99,6.99,722250.0,112071.9,44274.450000000004,14510.0,1620.24,144929.24,-98697.33,46231.90999999999,41.25200875509382,1.7021858599917767,1.0071493024224336
4380,CHARLES JACQUIN ET CIE INC ,5285,Jacquin Triple Sec,6.24,10551,65838.23999999999,8.29,699750.0,89692.79,58402.149999999994,10461.0,8241.18,1675.39,22179.160000000003,23854.550000000003,26.595838974347885,1.3623205905868687,0.9914700028433324
12546,JIM BEAM BRANDS COMPANY    ,4064,Calico Jack Pin/Coc Rum,9.41,6983,65710.03,12.99,2126250.0,93850.68000000001,63689.4,7032.0,12924.48,123880.97,-95740.31999999999,28140.65000000001,29.9844923872688,1.4282550167759778,1.0070170413862236
2000,SOUTHERN WINE & SPIRITS NE ,11488,C K Mondavi Cab Svgn,7.530000000000001,8715,65623.95,10.99,1702500.0,86267.59,45912.96,8389.0,1876.2,19016.59,1627.0499999999993,20643.64,23.92977478564082,1.3145747855775216,0.9625932300631096
12546,JIM BEAM BRANDS COMPANY    ,1389,Makers Mark,2.18,30004,65408.72,2.99,28850.0,82087.46,28387.06,27454.0,1424.01,123880.97,-107202.23,16678.740000000005,20.318255675105558,1.2549926064903885,0.9150113318224237
1392,CONSTELLATION BRANDS INC   ,2105,Black Velvet Toasted Caramel,7.869999999999999,8295,65281.65,9.99,445500.0,85316.38,56752.520000000004,8362.0,6589.21,79528.99,-59494.26,20034.730000000003,23.482864603491148,1.306896807908501,1.008077154912598
3960,DIAGEO NORTH AMERICA INC   ,3736,Smirnoff Cherry Vodka,8.2,7914,64894.8,10.99,516750.0,92285.54000000001,65132.76,7846.0,6182.57,257032.07,-229641.33000000002,27390.740000000005,29.68042447386666,1.422079118819998,0.9914076320444781
660,SAZERAC NORTH AMERICA INC. ,5415,Amaretto di Amore,8.45,7675,64853.75,13.989999999999998,2341500.0,106949.86,76941.42,7614.0,13995.4,17932.33,24163.78,42096.11,39.36060318358528,1.6490929206098337,0.9920521172638437
9165,ULTRA BEVERAGE COMPANY LLP ,513,Ocean Vodka,23.01,2814,64750.14,28.99,345750.0,80679.08,62792.07,2692.0,2122.4900000000002,68054.7,-52125.759999999995,15928.940000000002,19.74358160752453,1.246006263461361,0.9566453447050463
9625,WESTERN SPIRITS BEVERAGE CO,2838,Calumet Bourbon,35.43,1827,64730.61,45.99,234000.0,83086.68000000001,71933.15000000001,1832.0,1445.39,1933.19,16422.88000000001,18356.070000000007,22.092674782528324,1.2835763481913736,1.0027367268746579
8352,LUXCO INC                  ,8693,Ezra Brooks,7.14,9062,64702.68000000001,9.99,591000.0,92130.39,70647.46,8961.0,7063.570000000001,10261.6,17166.109999999993,27427.709999999992,29.770534999363395,1.4239037702920496,0.9888545574928271
17035,PERNOD RICARD USA          ,3425,Olmeca Altos Plata Tequila,15.55,4151,64548.049999999996,20.99,543000.0,97467.82999999999,77682.81,4417.0,3483.04,123780.22,-90860.44,32919.77999999999,33.775020947937385,1.510004252645897,1.0640809443507588
17035,PERNOD RICARD USA          ,40054,Campo Viejo Tempranillo RSV,7.48,8608,64387.840000000004,12.99,453000.0,99151.21,47165.24,8229.0,917.1600000000001,123780.22,-89016.85,34763.37,35.06096395596181,1.539905826938751,0.9559711895910781
8320,SHAW ROSS INT L IMP LTD    ,4412,Pusser's British Navy Rum,13.63,4716,64279.08,17.99,648750.0,83941.34,55840.95999999999,4666.0,3676.67,3151.92,16510.339999999997,19662.259999999995,23.42381000827482,1.3058889455169551,0.9893977947413062
12546,JIM BEAM BRANDS COMPANY    ,3999,Hornitos Anejo Tequila,15.93,4030,64197.9,21.990000000000002,280500.0,88961.59999999999,72114.89,3840.0,3028.17,123880.97,-99117.27000000002,24763.69999999999,27.836392331073174,1.3857400319948159,0.9528535980148883
3960,DIAGEO NORTH AMERICA INC   ,3693,Smirnoff Ruby Red Grapefruit,8.72,7362,64196.64,10.99,424500.0,81839.48,57766.98,7252.0,5714.53,257032.07,-239389.23,17642.839999999997,21.557859360787724,1.2748249752635028,0.9850584080412931
9819,TREASURY WINE ESTATES      ,32054,Greg Norman Lmstn Cab/Merlot,7.09,9045,64129.049999999996,11.99,459750.0,101868.63,41771.25,9037.0,1008.6600000000001,14836.57,22903.01000000001,37739.58000000001,37.04730298228219,1.5884942939276352,0.9991155334438917
3960,DIAGEO NORTH AMERICA INC   ,3503,Smirnoff Sorbet Rasp/Pomegra,8.2,7816,64091.200000000004,10.99,501750.0,94726.36,65168.49,7964.0,6275.49,257032.07,-226396.91,30635.159999999996,32.34069165119403,1.477993234640637,1.018935516888434
9819,TREASURY WINE ESTATES      ,17177,Beringer Classic Merlot,5.45,11756,64070.200000000004,7.99,2137500.0,100059.17,47039.55,11783.0,2638.1800000000003,14836.57,21152.399999999994,35988.969999999994,35.96768791905829,1.5617115289167194,1.0022966995576728
2000,SOUTHERN WINE & SPIRITS NE ,19507,Geyser Peak Svgn Bl,4.99,12834,64041.66,7.49,666000.0,112745.54,36580.590000000004,12846.0,1437.07,19016.59,29687.28999999999,48703.87999999999,43.19805466362571,1.7605030850230925,1.0009350163627864
480,BACARDI USA INC            ,3194,Grey Goose Cherry Noir Vodka,18.31,3497,64030.07,23.989999999999995,324000.0,94295.54,64528.799999999996,3846.0,3031.71,89286.27,-59020.80000000001,30265.469999999994,32.096396075572606,1.4726758849396853,1.0997998284243637
4692,KOBRAND CORPORATION        ,21033,Taylor Fladgate 20-Yr Tawny,26.89,2381,64025.090000000004,41.99,163500.0,91592.28,69312.84,2272.0,251.09,9139.38,18427.809999999998,27567.189999999995,30.09772220977575,1.4305685474241425,0.9542209155816883
10754,PERFECTA WINES             ,5076,M Duffau Napoleon Armagnac,28.12,2276,64001.12,35.99,177750.0,77774.82,58172.130000000005,2118.0,1669.79,28720.52,-14946.819999999996,13773.700000000004,17.709716332355384,1.2152102963198144,0.9305799648506151
9165,ULTRA BEVERAGE COMPANY LLP ,5525,Fernet-Branca Italian Liquer,18.24,3500,63840.0,24.99,471000.0,87027.78,58689.96,3422.0,2696.6,68054.7,-44866.92,23187.78,26.64411294876188,1.3632171052631579,0.9777142857142858
3252,E & J GALLO WINERY         ,8576,E & J Brandy VS,3.67,17391,63824.97,4.99,260250.0,83752.16,37434.98,16784.0,6594.41,61966.91,-42039.72,19927.190000000002,23.7930460539764,1.3122162062904221,0.9650968891955609
8352,LUXCO INC                  ,8275,El Mayor Anejo Tequila,20.71,3080,63786.8,28.99,278250.0,97170.43,74416.68000000001,3057.0,2410.02,10261.6,23122.02999999999,33383.62999999999,34.3557499951374,1.5233626706465913,0.9925324675324675
3252,E & J GALLO WINERY         ,8032,Ballatore Gran Spumante,5.26,12118,63740.68,7.99,706500.0,92932.26,34830.75,11524.0,1287.13,61966.91,-32775.33000000001,29191.579999999994,31.411675558089296,1.4579740912710688,0.9509820102327117
8673,STE MICHELLE WINE ESTATES  ,6581,Ch Ste Michelle Merlot Colum,7.860000000000001,8109,63736.74,12.99,426000.0,110289.15,58976.13,8241.0,916.52,15919.7,30632.709999999995,46552.409999999996,42.20941951225483,1.730385802599882,1.0162782093969662
480,BACARDI USA INC            ,3437,Bombay Dry Gin,13.84,4605,63733.200000000004,19.99,290250.0,82741.54999999999,65670.79999999999,4445.0,3505.0,89286.27,-70277.92000000001,19008.349999999984,22.973161609856216,1.2982487934075173,0.9652551574375678
4425,MARTIGNETTI COMPANIES,37828,Yellow Tail Shiraz/Cab Ausl,6.66,9559,63662.94,9.99,2373000.0,104041.32,57109.16,9618.0,2149.75,144929.24,-104550.85999999999,40378.380000000005,38.80994589457343,1.6342525180269716,1.0061721937441155
9815,WINE GROUP INC             ,21308,Chloe Pnt Grigio,7.38,8624,63645.12,12.99,476250.0,79159.54,39193.200000000004,7046.0,784.63,27100.41,-11585.990000000009,15514.419999999991,19.598926421250038,1.2437644865780753,0.8170222634508348
8004,SAZERAC CO INC             ,5626,Baja Luna Black Raspberry,7.35,8659,63643.65,9.99,558000.0,88925.01,53358.51,8599.0,6773.52,50293.62,-25012.26000000001,25281.359999999993,28.429977123421178,1.3972330311036527,0.9930707933941564
1587,VINEYARD BRANDS INC        ,23848,Dom Cherrier Sancerre,10.73,5931,63639.63,15.99,380250.0,88498.18,37791.06,5382.0,600.4200000000001,6070.09,18788.459999999995,24858.549999999996,28.08933471852189,1.3906143074684751,0.9074355083459787
17035,PERNOD RICARD USA          ,2631,Scapa 16 Yr Old Single Malt,55.99,1136,63604.64,73.99,169500.0,74295.51,63257.06999999999,1049.0,827.46,123780.22,-113089.35,10690.869999999995,14.38965827140832,1.1680831775794973,0.9234154929577465
660,SAZERAC NORTH AMERICA INC. ,1282,Small Batch 1792,18.7,3400,63580.0,29.989999999999995,438750.0,95005.76999999999,79257.34999999999,3323.0,2620.85,17932.33,13493.439999999988,31425.76999999999,33.077748856727325,1.4942713117332493,0.9773529411764705
17035,PERNOD RICARD USA          ,3462,Absolut Ruby Red,13.07,4864,63572.48,16.99,318750.0,85547.48,68056.43999999999,4852.0,3825.79,123780.22,-101805.22,21974.999999999993,25.687489567197062,1.3456684401804049,0.9975328947368421
7245,PROXIMO SPIRITS INC.       ,3969,Jose Cuervo Tradicional,14.67,4330,63521.1,18.49,282750.0,82979.18999999999,63269.78999999999,4231.0,3335.4700000000003,38994.78,-19536.69000000001,19458.08999999999,23.449361219361133,1.3063248274982642,0.9771362586605081
2000,SOUTHERN WINE & SPIRITS NE ,26248,Roederer Cristal,132.44,478,63306.32,249.99,54750.0,86785.94,58887.23,406.0,45.01,19016.59,4463.0300000000025,23479.620000000003,27.05463580851922,1.3708890360393717,0.8493723849372385
660,SAZERAC NORTH AMERICA INC. ,5403,Amaretto di Amore,5.92,10675,63196.00000000001,8.99,709500.0,94132.47,62730.82,10503.0,8274.91,17932.33,13004.139999999992,30936.469999999994,32.86482337072425,1.4895320906386478,0.983887587822014
9165,ULTRA BEVERAGE COMPANY LLP ,3763,Patron Anejo Tequila,20.28,3113,63131.64000000001,29.99,100875.0,85346.67,71485.51,2933.0,1147.57,68054.7,-45839.670000000006,22215.02999999999,26.02917020664074,1.35188425328409,0.9421779633793768
5455,MARSALLE COMPANY           ,3376,Tommy Guns Vodka,31.99,1973,63116.27,39.99,251250.0,77268.33,62012.22,1967.0,1551.05,937.21,13214.850000000006,14152.060000000005,18.315472846378334,1.2242220587496695,0.9969589457678661
17035,PERNOD RICARD USA          ,7320,Malibu Rum Punch RTD,13.17,4790,63084.299999999996,16.99,1428000.0,87156.15,61774.13999999999,4785.0,8795.94,123780.22,-99708.37,24071.85,27.619221363036345,1.3815822637328146,0.9989561586638831
9819,TREASURY WINE ESTATES      ,41254,Ch St Jean Merlot Cal,5.85,10779,63057.15,9.99,412500.0,108735.86,50835.82,10582.0,1179.98,14836.57,30842.14,45678.71,42.00887361354387,1.7244017530129414,0.9817237220521384
1392,CONSTELLATION BRANDS INC   ,7254,Cribari Marsala,5.360000000000001,11714,62787.03999999999,7.99,708750.0,93075.51,46741.5,11649.0,1296.8,79528.99,-49240.520000000004,30288.47,32.541825449035954,1.4824000303247296,0.9944510841727847
480,BACARDI USA INC            ,3847,Grey Goose Vodka,2.81,22334,62758.54,3.7899999999999996,22000.0,86207.94,31536.960000000003,21606.0,1119.15,89286.27,-65836.87,23449.4,27.200974759401515,1.3736447661146993,0.9674039580908033
2555,DISARONNO INTERNATIONAL LLC,5316,Amaretto DiSaronno,1.83,34262,62699.46,2.29,25000.0,75517.33,27150.24,32977.0,1710.04,5861.03,6956.840000000003,12817.870000000003,16.973415241243302,1.204433499108286,0.9624948923005079
9819,TREASURY WINE ESTATES      ,41251,Beringer Classic Pnt Grigio,3.39,18434,62491.26,5.99,598500.0,97451.04,32928.74,17896.0,2004.53,14836.57,20123.209999999992,34959.77999999999,35.8741989823813,1.559434711350035,0.970814798741456
2000,SOUTHERN WINE & SPIRITS NE ,31866,F Coppola Diamond Merlot,9.03,6920,62487.6,13.99,384750.0,107805.04,62059.18,7296.0,810.44,19016.59,26300.849999999995,45317.439999999995,42.036476216696364,1.7252229242281667,1.0543352601156069
480,BACARDI USA INC            ,7977,M & R X Dry Vermouth,7.49,8339,62459.11,10.49,2232000.0,87360.72,57862.840000000004,8328.0,13095.1,89286.27,-64384.66,24901.61,28.504355275460185,1.3986865967190374,0.9986808969900468
12546,JIM BEAM BRANDS COMPANY    ,8497,Kamora Coffee,7.51,8316,62453.16,9.99,539250.0,85408.45,67856.5,8255.0,6508.08,123880.97,-100925.68000000001,22955.289999999994,26.877071296809618,1.367560104244525,0.9926647426647427
1128,BROWN-FORMAN CORP          ,1125,Jack Daniels Equity VAP,16.29,3830,62390.7,21.989999999999995,324000.0,65816.26,34020.02,2674.0,2105.79,68601.68,-65176.119999999995,3425.5599999999977,5.204732082922971,1.0549049778252206,0.6981723237597911
8352,LUXCO INC                  ,8273,El Mayor Reposado Tequila,17.05,3652,62266.6,27.99,378000.0,79675.68,54780.549999999996,3432.0,2704.55,10261.6,7147.479999999994,17409.079999999994,21.849929614657817,1.2795893785753518,0.9397590361445783
7239,REMY COINTREAU USA INC     ,4737,St Remy VSOP Authentic Brndy,7.91,7852,62109.32,10.99,502500.0,90567.54000000001,58197.840000000004,7846.0,6181.45,16978.67,11479.55000000001,28458.22000000001,31.42209670263762,1.4581956459996666,0.9992358634742741
1601,VRANKEN AMERICA            ,26426,Pommery Brut Royale,19.6,3163,61994.799999999996,32.99,225750.0,96632.93000000001,45529.020000000004,3007.0,335.22,1048.97,33589.16000000001,34638.13000000001,35.84505820117429,1.5587263770509787,0.9506797344293393
4425,MARTIGNETTI COMPANIES,6867,Rodney Strong Pnt Nr,12.74,4859,61903.659999999996,19.99,207000.0,95711.78,51464.119999999995,5022.0,558.37,144929.24,-111121.12,33808.12,35.32284113825905,1.546140890538621,1.0335459971187486
3924,HEAVEN HILL DISTILLERIES   ,3905,Deep Eddy Vodka,19.22,3219,61869.18,24.99,283500.0,56953.31,37578.36,2369.0,4354.86,14069.87,-18985.740000000005,-4915.870000000003,-8.63140351280725,0.9205441222915836,0.7359428393911153
3960,DIAGEO NORTH AMERICA INC   ,3354,Ketel One Vodka,10.71,5776,61860.96000000001,14.99,179625.0,84093.9,66840.41,5610.0,2196.79,257032.07,-234799.13,22232.939999999988,26.43823154830492,1.3594017939585805,0.9712603878116344
480,BACARDI USA INC            ,2668,Dewars White Label,10.68,5788,61815.84,13.99,93375.0,74776.49,58804.48,5551.0,2173.77,89286.27,-76325.62,12960.650000000009,17.33251988693239,1.2096655161524943,0.9590532135452661
480,BACARDI USA INC            ,4234,Bacardi Pineapple Fusion,7.99,7732,61778.68,11.99,390000.0,80286.1,50310.22,7190.0,5666.45,89286.27,-70778.85,18507.420000000006,23.051835871962897,1.2995761644632098,0.9299017071908949
4425,MARTIGNETTI COMPANIES,33982,Lyeth Estate Meritage N Cst,10.8,5715,61722.0,18.99,150000.0,58140.95,17674.45,6005.0,672.85,144929.24,-148510.28999999998,-3581.050000000003,-6.159256083706928,0.9419809792294481,1.0507436570428696
8112,MOET HENNESSY USA INC      ,8897,Moet & Chandon Brut Imprl Ro,33.55,1839,61698.450000000004,49.99,208500.0,111649.14,72138.59,2086.0,231.29,48347.26,1603.429999999993,49950.689999999995,44.73898321115594,1.8095939201065827,1.1343121261555194
9165,ULTRA BEVERAGE COMPANY LLP ,43092,Oberon Cab Svgn Napa,14.479999999999999,4255,61612.399999999994,21.99,269250.0,93109.47,43394.63,4153.0,462.99,68054.7,-36557.62999999999,31497.070000000007,33.82799837653464,1.5112131648823939,0.9760282021151586
9819,TREASURY WINE ESTATES      ,17175,Beringer Classic Cab Svgn,5.2,11832,61526.4,7.99,1948500.0,104993.36,41744.85,12564.0,2816.9,14836.57,28630.39,43466.96,41.39972280151811,1.7064765694076038,1.061866125760649
660,SAZERAC NORTH AMERICA INC. ,3842,Barton Vodka,4.39,14015,61525.85,5.79,905000.0,80556.27,11643.69,13913.0,14608.65,17932.33,1098.0900000000038,19030.420000000006,23.62376013685838,1.3093077137495865,0.9927220834819835
3252,E & J GALLO WINERY         ,2026,Camarena Silver Tequila,14.609999999999998,4210,61508.1,18.99,230250.0,70357.95,56818.079999999994,3705.0,2921.82,61966.91,-53117.060000000005,8849.849999999999,12.578322705536474,1.1438810498129515,0.8800475059382423
516,BANFI PRODUCTS CORP        ,18027,Banfi Rosa Regale,9.08,6771,61480.68,15.989999999999998,501750.0,96735.56,48138.259999999995,6304.0,701.95,8510.41,26744.469999999998,35254.88,36.44459183365455,1.5734302223072354,0.9310293900457834
3960,DIAGEO NORTH AMERICA INC   ,8515,Baileys Chocolate Cherry,14.61,4207,61464.27,19.99,256500.0,102789.76999999999,75421.28,5023.0,3959.4300000000003,257032.07,-215706.57,41325.49999999999,40.20390355966357,1.67234996852643,1.1939624435464702
3960,DIAGEO NORTH AMERICA INC   ,3107,Don Julio 70th Anniversary,47.47,1292,61331.24,65.99,181500.0,79175.14,64366.35999999999,1186.0,935.33,257032.07,-239188.17,17843.9,22.53725096033932,1.2909430821878052,0.9179566563467493
3924,HEAVEN HILL DISTILLERIES   ,3996,Deep Eddy Peach Vodka,13.73,4466,61318.18,17.99,221250.0,46766.49,31153.13,2851.0,2246.13,14069.87,-28621.560000000005,-14551.690000000002,-31.11563429284516,0.7626855526370808,0.6383788625167935
4425,MARTIGNETTI COMPANIES,19870,Yellow Tail Sangria,5.89,10405,61285.450000000004,9.99,1893000.0,98812.56,46711.72,10180.0,2278.19,144929.24,-107402.13,37527.10999999999,37.978076876057045,1.6123331067977797,0.9783757808745795
10754,PERFECTA WINES             ,38133,Il Bastardo Sangiovese Tosc,3.9200000000000004,15618,61222.56,6.99,564000.0,113491.2,46750.380000000005,15580.0,1739.9,28720.52,23548.12,52268.64,46.0552360006767,1.85374803013791,0.9975669099756691
9552,M S WALKER INC             ,46934,Silver Palm Nth Cst Cab Svgn,10.31,5927,61107.37,17.99,285000.0,90401.94,39611.909999999996,5470.0,610.54,55551.82,-26257.25,29294.57,32.40480237481629,1.4793950386017267,0.9228952252404252
8673,STE MICHELLE WINE ESTATES  ,6319,Santa Cristina Toscana,6.72,9091,61091.52,11.99,391500.0,101738.98,44919.97,8914.0,994.27,15919.7,24727.76,40647.46,39.952690699277696,1.6653535547977854,0.980530194698053
